tay,viet
"Mjề mả Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy.","Vợ chồng Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây. Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây."
"Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Rặm rặm","Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa. Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây. Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. đến nơi"
"Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy. Bươn","Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa. Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây. Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây. tháng"
"Pha tu Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy.","Cánh cửa Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa. Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây. Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây."
"Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy. Bưởng xảng","Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa. Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây. bên cạnh"
"Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Phắng","Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây. Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa. Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. bờ, bến nước"
"Pi quỉ Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải.","Năm quý Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây. Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa."
"Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Ti năng","Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây. Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây. Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. địa vị"
"Cùn lậc Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy.","Đêm khuya Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây. Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa. Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây."
"Tẩu cai Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải.","Dưới hiên nhà Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây. Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây. Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa."
"Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy. tức tàng","Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây. Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây. làm đường"
"Nặm dú Pé slâu’ kheo bích, lậc ngám hả, hốc và, mì lai loại pja, củng. Chang Pé mì pò đin eng, loọng hết Pò Da Mải. Mà lăng, khuốp pi, thâng bươn Chiêng, dú Pò Da Mải mì lai nàng tiên dú nưa bân lồng mà liêu, tức kỳ, tức yến cắp áp đang. Dú sloong pạng Pé le mì phja, mì đán, mì lai mạy cải, lai lình cẳng pin doát nưa pjai mạy. Cần ké lẩn tuyện: Pò đin nẩy mưa cón, le cúa cần me nhình mì phua pây quây hâng văn nắm mà chắng pền me mải. Me mải (thâng ké roọng cạ da mải) vằn vằn khửn nưa pò nẩy ngoòng phua tọ xằng hăn pua mà le thai dú nẩy. Ca rạc","Nước hồ sạch, trong xanh, sâu 4 đến 5 và 6 mét có nhiều cá, tôm. Trong hồ có một tảng đá nhỏ nhô lên mặt hồ, gọi là Pò Da Mải (Hòn Bà Góa). Về sau, được 1 năm, đến Tết, ở trên Hòn Bà Góa có nhiều nàng tiên trên trời bay xuống chơi, đánh cờ, đánh yến và tắm. Ở hai bên hồ có núi, vách núi cao, có nhiều cây to, nhiều khỉ, vượn leo trèo trên ngọn cây. Người già kể lại: hòn đá này ngày xưa là của một người phụ nữ có chồng đi xa lâu ngày không về nên thành mẹ góa. Mẹ góa (đến già gọi là bà góa) ngày ngày lên trên mỏm đá này ngóng chồng nhưng chưa chờ đến ngày chồng về thì chết ở đây. váng nước"
