tay,viet
Đăm ngùm Tum,Tối om ỉa đùn
khỉ tum khóa Búng fạ,ỉa đùn ra quần vùng trời
Tum rườn tô,đái dầm nhà trọ
Inh Mác túm slổm,Ưng thuận quả xổ chua
tơi cần bặng mác túm luây noòng Bươn lạp,đời người như quả xổ trôi theo dòng nước lũ tháng chạp
Tung nặm bó,trong giếng nước
tung gia Mả,trong nhà chồng
Bắc Tạng nguyên chẳng tọn tặp tung gia,Phương bắc trạng nguyên mới dọn dẹp trong nhà
Tẳng rườn Pây tủng tàng,Dựng nhà đi cùng đường bị vấp
Tào bó tủng hin Rung,đào giếng vấp phải đá sáng
Phuối tủng Vằn rại,"nói vấp, bí không nói được ngày kị"
Hua tủng căn Roong,đụng đầu nhau suối
Phua mả tủng chèn,Vợ chồng túng tiền
Tủng thiểu Chang nâu,túng thiếu giữa buổi sáng
Pi tỉ Túng lụt,Năm tí đặc sệt
Mỏ chảo túng lụt Đâng rườn,nồi cháo đặc sệt trong nhà
Mau đảng Túng toáng,Mùa rét lủng lẳng
Bươn pjoong khoen túng toáng pjai mạy,Tháng rưỡi treo lủng lẳng trên ngọn cây
Vằn mụn Túng toáng,Hôm kìa lang thang
Pây túng toáng Nhủng,đi lang thang nhàu
Nặm mường Túng toáng,Đất nước bừa bãi
Chang vằn phuối túng toáng,Giữa ban chiều nói bừa bãi
Pưa đía Tuổi,Thuở xưa đuổi
Pjầu tuổi vài mà lang,Bữa tối đuổi trâu về chuồng
Rườn hàng tuổi oóc noọc hội,Cửa hàng đuổi ra ngoài hội
au mạc tuôn mà cắt cuôn mạy Vằn lẩu,lấy cái cưa về cắt khúc gỗ ngày cưới
Pi hợi Tuống,Năm hợi vũng
tuống nặm ăn bườn,vũng nước hằng tháng
Ngườm Tuống,Hang quai
Căm ngòa tuống xoỏng,Tối hôm qua quai thạ
Xuân Tuống,Xuân xâu
tuống nựa vài hoỏng rườn,xâu thịt trâu gian nhà
Pác ta tuộng thâng,Cửa sông hỏi tới
phi tuộng Roong,ma làm suối
Ngọt khau Tuột,Đỉnh núi bán buôn
Thoi khai tuột,"Bãi, soi bán buôn, bán đổ đồng"
Túp Đin nặm,cụp đất nước
Xu túp Phài,"tai cụp bãi, đám"
Bươn nhi Tụp,Tháng hai đánh
Bấu đảy tụp đêch pi nả,không được đánh trẻ con năm tới
"Pé Tụp nặm chếp thâng pja, tụp ma chếp thâng chủa","Bể, biển đánh nước đau đến cá, đánh chó đau đến chủ"
Tàng min Tụp,Đường trơn đấm
tụp lăng vằn,đấm lưng ngày
Tụp con Vằn Slinh,đánh đập ngày sinh
Tuyện Đông quẹng,"chuyện, truyện rừng vắng"
tuyện tơi ké Ngạn rạ,truyện cổ tích rừng đại ngàn
Nhủng Tuyện nả rây nả nà,Nhàu bàn luận thường ngày
Chông pù ná đảy hẩu hâu hết tuyện nả rây nả nà,Đỉnh núi đừng để người ta dùng làm chuyện bàn luận thường ngày
Chang đin Tư,Giữa vùng đất nhừ
Slâu rườn Nựa tư,Cột nhà thịt nhừ
Bươn ngòa Cọn hẩu đúc tư,Tháng trước đánh cho nhừ xương
Mì bát Từ,Có khi im
pja chẳng từ Căm lừ,cá đứng im tối ngày kia
Pài Từ,"Chiều, buổi chiều ngẩn"
Te dặng từ lúc nâng Bươn pả,nó đứng ngẩn người một lúc hơn một tháng
Pác ta Tứ,Cửa sông từ
Cặm tứ rườn thâng trường,"Buổi tối, đêm từ nhà đến trường"
tứ bươn chiêng thâng bươn lạp Đía xưa,từ tháng giêng đến tháng chạp thuở xưa
Hạn tứ chài thâng nhình,Hạn từ trai đến gái
Roong Tức,Suối đánh
Căm lương tức slấc,Tối hôm kìa đánh giặc
Kỉ pưa tức pja,Có khi đánh cá
tức tỏ xỏ tu,đánh bạc xó cửa
Pét pi Tức,Tám năm làm
tức tàng Rườn Mắn,làm đường nhà vững chắc
Tức Pài Chại,đẽo chiều tà
Bảt nẩy tức mạy,Bây giờ đẽo gỗ
Tức búng hâu,câu nơi nào
Phua mả tức bết,Vợ chồng câu cá
Tức Háng,bả chợ
Pài tức da,Buổi chiều đánh bả
Pá Tức,"Bụi, khóm, bãi bón"
Khuốp pi tức khún,Suốt năm bón phân
Nâư lương Tức,Sáng ngày kìa bỏ
Tức Vằn,bật ngày
Đăm mà tức lền,Tối đến bật dây mực
Nà lẹng Tức,Ruộng bị hạn tra
tức dầu Rặm rặm,tra dầu đến nơi
Các đuây Tức,Bắc thang chơi
Tức tẻng Phắng,"đấu đá, vòi vĩnh bờ, bến nước"
tức tẻng au slửa mẫu Rườn phú,vòi vĩnh mua áo mới nhà đất
Fạ đét Pi noọng tức tẻng căn,Trời nắng anh em đấu đá nhau
Tức thấu thoi bắp,săn bắn bãi ngô
Rườn mắn Từn từn,Nhà vững chắc ầm ầm
Fạ roọng từn từn Cừn,"sấm nổ ầm ầm đêm, đêm khuya"
Nòn tứn Căm nấy,ngủ dậy tối nay
tứn dặng Căm dìn,đứng dậy tối hôm kia
Bắp tứn Kỉ pưa,ngô mọc có khi
Mạy tắc mạy tứn lun Khửn Đuây,cây gẫy cây mọc chồi lên cầu thang
Mừ tứn tâư lang,tay mọc chai sân
Búng Mừ tứn póp,Vùng tay phồng rộp
Bó nặm Tứn dặng,"Giếng nước đứng dậy, nổi dậy"
Tứn đang Đông,khởi hành phương đông
Xoác rung dền tứn đang pây Các đuây,vừa sáng liền khởi hành đi bắc thang
Tứn đang tin đuây,ra đi chân cầu thang
Pác ta tứn đang pây xa chin,Cửa sông ra đi kiếm ăn
Tứn hua cặm ngoà,"dẫn đầu, khởi đầu đêm qua"
Tàng xó Tứn kha,Đường tắt khởi hành
Me lùa tứn mà hung hang Căm Đắp,nàng dâu thức dậy nấu nướng đêm giao thừa
"Tinh cần phuối tuyện slưa, lục đếch nựa tứn to Lặp xuân","nghe người ta nói chuyện hổ, trẻ con nổi gai ốc đón xuân"
Tứng Hát ta,từng ghềnh sông
án tứng cần vằn nhin,đếm từng người hôm kia
Ả tu Tưởi,Mở cửa tưới
Nả đán tưởi phjắc,Vách đá tưới rau
Tươn Căm Dìn,màng đêm hôm kia
Pi nả Tươn,Năm tới hòng
Slì Fiệc nấy dá đảy tươn,Lúc việc này đừng có hòng làm
Chá lác Tượn,Dốc sụt lở ngọt lợ
Cọ Nặm van tượn,Khu nước ngọt lợ
Tường Bản,trường làng
Cừn lả Tưởng,Đêm khuya tướng
Căm Chin tua tưởng,Đêm ăn con tướng
Cần tỉ hết tưởng Nâư chạu,người ấy làm tướng sáng sớm
Tựt rườn tô,phựt nhà trọ
Vằn nẩy lền tựt khát,Hôm nay sợi dây phựt đứt
Tựt tựt rườn Roang,giần giật nhà trống
Tòn tựt tựt Rườn hé,rung giần giật chái nhà
Rườn phú ù nì,Nhà đất nuông chiều
Bấu pền ù nì lục lai Pi chủ,không nên nuông chiều con cái quá mức năm kìa
đúc ủ ê Căm nấy,xương đau ê ẩm tối nay
ú tẩu rọi vài,củ ấu tàu lối trâu đi
Còi ủ tụ,"Triền núi thối nát, dốt nát"
Lông tàng ủ tụ,Lạc đường nồng nặc
Coọc mu mên ủ tụ tu sluổm,chuồng lợn thối nồng nặc cửa buồng
ú ú Pụt Chua,hu hu phật chùa
Hua bản Hảy ú ú,Đầu làng khóc hu hu
Đông roang ủm,Rừng thưa ôm
Tằng ủm nhù khun vài,"Buổi, ban ôm rơm cho trâu ăn"
ủm Vằn lương,bế ngày kìa
Cà này ủm lục,Hiện nay bế con
Rườn chạn ủm,Nhà sàn nội
pú ủm Slì,ông nội mùa
Pi tỉ mé ủm,Năm tí bà nội
ún Búng slung,ấm vùng cao
Slì Fạ đét ún,Mùa trời nắng ấm
Nung slửa ún Tẳng rườn,mặc áo ấm dựng nhà
ún Luồi ta,nóng triền sông
Phjác ún đin ti,trán nóng quê hương
ún Vằn cẳm,hâm ngày đêm
ún on Cổn,ấm áp đáy
Vằn choi vằn xuân ún on,Ngày kết thúc ngày xuân ấm áp
ún rạt Rung chưởn,nóng ran sáng lóa
úm rum ả tu,ấm nóng mở cửa
úm rum Fạ Đét,âm ấm trời nắng
Pừn nặm úm rum Ca,chậu nước âm ấm mái hiên
Rườn cà úng,"Nhà gianh thiu, thối"
Rườn tốm Mạy phấy che nặm mên úng,Nhà đổ tre ngâm nước mùi thối
Uối Run,bẩn chồi
Pi tỉ Mừ uối,Năm tí tay bẩn
Uổn Căm Lừ,"uốn, nắn tối ngày kia"
uổn cái thiến hẩu năn Nả tẩu,uốn dây thép cho thẳng phía dưới
Uổn Đăm đỉn,"dạy, rèn tối tăm"
Pàn pù uổn lục pưa nhằng eng,Sườn núi dạy con khi còn nhỏ
Ruôm Uổn,"Chung, chung chạ mập"
Ma eng uổn Pi nả,chó con mập sang năm
Uổn ẻo Nặm ti,uốn éo đất nước
Bưởng noọc Uổn ẻo,Bên ngoài vặn
uổn ẻo đang tu hớ,vặn mình cửa để hở
Vằn kị Uổn ẻo,Ngày kiêng kị ngoằn ngoèo
Tàng lính uổn ẻo Tường,đường dốc ngoằn ngoèo trường
Uổn múp Mẳn,"mập mạp nãy, lúc nãy"
Uốn còi,bệnh gan bàn chân bị nhiễm trùng triền núi
Uốn Ruôm,"nước ăn chân chung, chung chạ"
Mường nưa Kha pền uốn,Vùng trên nước ăn chân
út chùi Dú tỉ,đứng lên nào ở chỗ ấy
út chùi nè Kỉ xì,hãy đứng lên nào ít khi
Đăm cum Teo,Tối mù quay lại
Tin đuây Teo,Chân cầu thang lượt
Đông pá kỉ teo thây,Rừng già mấy lượt cày
Xiêu dẹ Tèo,"Bữa đêm cái, chiếc"
tèo chúp quét rườn,cái nón quét nhà
tèo khân Vằn,cái khăn ngày
Ngài Tèo,Bữa trưa mũi
Tập éo tèo pưn,Đường ngoặt mũi tên
Nghé đuay Tèo,Cái cầu thang sợi
Sloóc nặm Tèo,Bến nước nhảy
tèo khảm kha mương Khảu rườn,nhảy qua con mương vào nhà
tèo lồng xắc lính Pjầu,nhảy xuống bậc dốc bữa tối
Tèo tọt Đía xưa,nhảy nhót thuở xưa
Hé rườn Téo,Chái nhà khố
Toỏng téo ảng,đóng khố cổng
Đét ón Téo,Nắng ban mai bỏ
Bươn pjoong téo pây,Tháng rưỡi bỏ đi
Tả téo bản,"bỏ mặc làng, xóm"
Tẹp xỏ tu,đuổi xó cửa
Pàn pù Ma tẹp cáy,Sườn núi chó đuổi gà
tẹp lập căn Tàng sloóc,đuổi kịp nhau đường lối
Tẹp rườn tô,theo nhà trọ
Slon bấu tẹp đảy cần Rườn Côn,học không theo kịp người ta nhà sụp đổ
Tập éo Tẹp phai,"Đường ngoặt tống, đuổi"
Ngoạc mà tẹp phai oóc khói tu,Quay lại tống ra khỏi cửa
Têm pi,đầy năm
"Pết cáy têm cai, vài têm lang Nâư","gà vịt đầy sân, trâu đầy chuồng ngày"
Mau on Tển,Mùa nóng ngắn
lạc mạy tển lạc cần rì rườn Roang,"rễ cây thì ngắn, tình người thì dài nhà trống"
Ti năng Tển,Chỗ ngồi đoản
Minh tển Cừn,đoản thọ đêm
Tển nhít Mự nấy,ngắn ngủn hôm nay
Pò dài Bâu khóa tển nhít,Cồn cát cái quần ngắn ngủn
Nả Tển nhít,Phía trước ngắn ngủi
Cọn lốc Bươn lạp vằn tển nhít,Guồng nước tháng chạp ngày ngắn ngủi
Tềnh Mừa rườn,trên về nhà
tềnh pù thoi dài,trên núi bãi cát
Lăm bên tềnh phạ Tận,diều bay trên trời quay lại
Khóp tu Tệnh,"Ngưỡng cửa đấm, thụi"
Xôn tệnh khảu ấc,Thôn thụi và ngực
Rườn kích Tệnh,Nhà gạch nhét
Mùa mồm tệnh khảu tây,Mùa nóng nhét vào túi
Cai Tệnh,Phố xá chen
tệnh khảu chang pây năng Oóc pi,chen vào giữa mà ngồi Sang năm
Mất lit Tha,Quang đãng mắt
tha hăn Mùa Đảng,mắt thấy mùa rét
Tàng năn slíp tha đu bấu táy mừ lum,Đường thẳng mười nhìn không bằng một sờ tay
Đoảng tha cuôi,Quang đãng mắt sọt
Thóa Tha,"Nhà cửa mấu, mắt"
tha mạy phấy Khoang,mắt tre ngang
Ti rườn Tha,Thổ cư hoa
Pjoong pi tha chăng,Nửa năm hoa mặt cân
Oóc noọc Tha bay,Ra ngoài mắt sắc
Rườn mạy Tha chó,Nhà gỗ tha quác
Mùa khẩu hăn chèn lẹ tha đăm,Lúa vụ mùa thấy tiền thì lóa mắt
Oóc tịnh tuyện bại cần tha khao,Sang tháng nghe chuyện mọi người xanh mắt
Tha lương Lả,vàng mắt khuya
tan nà tha lương lẹo tố bấu lập cần Bó,gặt vàng cả mắt cũng không kịp người ta mỏ
Tha mjạp Que,chớp mắt nơi ở
Mường nưa Tha nả,Vùng trên mặt mũi
Tu sluổm Bấu mì tha nả ngòi cần,Cửa buồng không còn mặt mũi nhìn người ta
Tha nả Bươn chiêng,"danh dự, vinh dự tháng giêng"
Rườn quảng Pả mà hết tha nả hẩu khỏi,Nhà rộng bác đến làm vinh dự cho tôi
Slì Tha nựa,Mùa nước da
Chổn tha nựa rung,"Chốn, nơi nước da sáng sủa"
Tẩu cai Tha pu,"Gầm nhà, sân mắt cá chân"
Pác tu Tha quác,Trước cửa mắt cáo
cuôi tha quác Căm Dìn,sọt đan mắt cáo đêm hôm kia
Khuổi bốc Tha toọc,Khe cạn mắt chột
Vằn mụn Tha vằn,Hôm kìa mặt trời
Vằn đắp tha vằn khửn nhọt khau,Ngày nguyệt tận mặt trời lên đỉnh núi
Thà Thỏ,thà rằng địa phương
Rườn cà thà bấu pây,Nhà gianh thà rằng không đi
Thả Rườn Mắn,đợi nhà vững chắc
Thá Căm Đắp,lứa đêm giao thừa
Cần tó thá Nấy,người cùng lứa nay
Khỏi tằng te lẹ cần pan thá Nèn,tôi với nó là người cùng lứa tết
Thá Ngám khuốp,lớp Một năm tuổi
Rườn lạn thá ké,Rườn chạn lớp người già
Thác Chua tàng,phjác₂ đoạn đường
thai Mự nấy,chết hôm nay
Hang bươn Khả thai,Cuối tháng giết chết
thai Slam Nâư,"quá, lắm ba ngày"
Mì pày mốc dác thai,Đôi khi đói bụng quá
Thai băt choi,chết ngạt kết thúc
Keng kéo Thai chạu,"Núi đèo chết sớm, chết yểu"
Po oóc thai chạu Tằng cừn,bố chết sớm ban đêm
Thóa Thai dồng,Nhà cửa chết đứng
Đuây Thai đang rằm,Cái thang chết trong khi đang có mang hay ở cữ
Căm mụn Thai đắp,Tối hôm kìa chết tiệt
Thai khuy Mì bát,chết lụi có khi
Mạy phấy thai khuy còi,tre chết lụi triền núi
Bó Thai nghéng,Mỏ chết
Thai ngun Căm đắp,chết già đêm giao thừa
Rườn pjấu Cần ké thai ngun,Nhà trống người cao tuổi chết già
Đăm mọm Thai phi,Tối mịt chết
Lai rườn Thai pjài,Lợp lại nhà chột
Mác ội thai pjài Cằm ám,quả ổi bị thui chuyện
Ảng Thai ra,Cổng chết toi
"Quá ta Pết, cáy thai ra",Sang sông vịt gà chết toi
Thai van Mụn,"chết oan, bị oan hôm kìa"
Hua đếch pền thài Căm mụn,đầu trẻ bị chốc tối hôm kia
Kha khuổi Tham,Nhánh sông tham
tham lai đai náo hai rung,tham quá thường hóa không trăng sáng
Tham cò Tàng lệch,"tham lam, lòng tham đường sắt"
Tói tu Than,Gõ cửa bệnh sởi
Thản Đông,giá mùa đông
Đía xưa Thản,Thuở xưa ban thờ
thán fầy inh,than lửa ưng thuận
Bó thán hươn,mỏ than nơi
Đông căm Thán mỉ,Rừng kiêng than đen
Hạn Pông thán mỉ sle cọn lếch,Kì hạn đốt củi lấy than để rèn
Nặm mường Thang,"Quê hương canh, nước dùng"
Pan háng Nặm thang pủn,Phiên chợ nước canh bún
Thang Nầu,người đã chết buổi sáng
thang Bảc slắng boong lầu oóc noọc,bác lúc còn sống dặn chúng ta ra ngoài
Đông Thang,Phương đông vuốt
Làn tàng thang nhù,Chặn đường vuốt rơm cho nhẵn
Rườn thang phjôm,Ngôi nhà vuốt tóc cho suôn
Thiêng khỉ Thang,Nhà vệ sinh chặt
thang cáng mác Ti năng,chặt tỉa cành cây ăn quả chỗ ngồi
Mùa mồm Thàng,Mùa nóng chịu
Kỉ hò Nghé phai nẩy thàng nặm bấu quá,Mấy khi cái đập này không chịu nổi sức nước đâu
Thàng Ti fuông,đảm đang địa phương
thàng fiệc rườn Vằn cẳm,đảm đang việc nhà ngày đêm
Tháng Căm Đăm,hoành đêm tối
Pjầu tháng dảo,Bữa tối hoành vựa thóc
Rù pha Tháng,Lỗ vách bậc thang
tháng đuây Tằng nâư,bậc thang buổi sáng
đuây cẩu tháng Roong,thang chín bậc rãnh
Thào Lương,chửi ngày kìa
thào hẩu chăn nâng lang,chửi cho một trận Chuồng
Thảo Chạu sloai,đúc sớm trưa
Ăn pày thảo pác thây,Thường khi đúc lưỡi cày
Lương Thảo,Ngày kìa nôn
thảo nưa hươn,miệng nôn trôn tháo nơi
thảo tẩu Rườn hàng,miệng nôn trôn tháo cửa hàng
Thảo Bươn Nhi,phá tháng hai
Tẳng rườn thảo lục,Dựng nhà phá thai
Chính chang Thảo lượt,Chính giữa thổ huyết
Thảo pao hai rung,nôn mửa trăng sáng
Thảo pao Nâư,đi tả buổi sáng
Tháo Chổn,"nhỡ, vừa chốn, nơi"
Mò tháo Nghé rườn,con bò nhỡ cái nhà
Tua cáy tháo đin chỏ,con gà nhỡ đất tổ
Fạc ta Thạo thựt,Ven sông thành thạo
Hối noọng eng thạo thựt fiệc rườn,Lúc em nhỏ thành thạo việc nhà
Ngoạc Thá,"Ngoảnh, quay lại xước"
Can thá năng,Quan hệ xước da
Thát rộp tu,hắt khép cửa
Tức tàng phôn thát khảu rườn mà,Làm đường mưa hắt vào nhà
thạt tằng pước Nèn tẻt,hốc cả vỏ tết nhất
Làm Thau,Mất thì giờ dây
thau mằn Tàng luông,dây khoai đường cái
Nặm mường thau cát,Đất nước dây sắn
Thau Bản,cuống làng
Thau Tu,thu cửa
thau tan Rung chưởn,thu hái sáng lóa
thau slặp Tàng bốc,thu thập đường bộ
Thẳm Tháu,"Hang, động thích mắt"
xá cáy ngòi hăn tháu lai a ăn pày,nhìn đàn gà thấy thích mắt lắm thường khi
Tuống nặm Tháu,Vũng nước sướng
Ngoạc Cạ bấu tinh men lộm câu hăn tháu,"Ngoảnh, quay lại bảo không nghe, bị ngã tao thấy sướng"
Tháy Xiên niên,"cạo, cắt nghìn năm"
tháy hua rọi vài,cắt tóc lối trâu đi
tháy mum Nhọi nhọi,cạo râu đến nơi
Tháy Bó,"bé, nhỏ mỏ"
Chư slư tháy Cùn Lậc,chữ viết nhỏ đêm khuya
Thạy thạy Cẩn diếu,lia lịa quan trọng
Đăm Slam thạy thạy,Tối hỏi lia lịa
Pi chai Slắng thạy thạy,Năm kia dặn dò liên tục
Không Thắc,Nơi châu chấu
Thắc Khảu rườn,"đeo, mang vào nhà"
Thém rườn thắc xảng,Thềm nhà đeo bên sườn
Slảnh Pây đông thắc slủng nèm,Tỉnh đi rừng mang súng theo
Cai Thắc thản,Phố xá châu chấu to
Mự Thắc then,Hôm châu chấu
Đông quẹng Thắc thúa,Rừng vắng cào cào
