tay,viet
lao tủ,vườn thường
tủ mì,thường nuôi
mì sloong,nuôi khoảng
sloong pác,khoảng 200
pác tua,200 con
tua Rườn,con gà
Rườn liệng,gà Vườn
liệng lai,Vườn rộng
lai mì,rộng thì
mì slam,thì nuôi
slam xiên,nuôi đến
xiên tua,đến 3000
tua t'ằng,"3000 con,"
t'ằng pất,"con, cả"
pất t'ằng,cả gà
t'ằng cáy,gà lẫn
Chăn vận,Đúng thế
vận nẩy,thế đấy
nẩy á,đấy Lan
á Lan,"Lan này,"
"Lan nỏ,","này, gà"
"nỏ, tua",gà mà
tua cáy,mà cũng
cáy ái,cũng phải
ái thai,phải kế
rả lẻ,hoạch hóa
lẻ te,hóa thì
te vần,thì còn
vần rừ?,còn ra
Tua cáy,Gà mà
cáy ái,mà kế
ái thai,kế hoạch
thai rả,hoạch hóa
rả lẻ,hóa thì
lẻ hon,thì chắc
"hon dăm,",chắc phải
"dăm, pích",phải phát
"pích thốc,","phát phiếu,"
"thốc, cò","phiếu, lập"
cò thốt,lập danh
thốt nhú,"danh sách,"
nhú nhú,"sách, rồi"
nhú lớ,rồi đánh
chài !,anh !
! Khỏi,! Tôi
Khỏi xo,Tôi xin
"xo xam,",xin phép
"xam, tên","phép hỏi,"
tên chài,"hỏi, tên"
chài roọng,tên anh
roọng vần,anh là
vần rừ,là gì
rừ nỏ?,gì vậy?
roọng Bình,là Bình
Bình nẩy,Bình Còn
nẩy Nhằng,Còn bạn
Nhằng chài,bạn tên
chài né?,tên gì?
roọng An,là An
An Quê,An Quê
Quê khỏi,Quê tôi
zú Cao,ở Cao
khỏi lẻ,tôi là
lẻ zú,là người
zú Hà,người Hà
Nội Khỏi,Nội Mình
Khỏi xam,Mình không
xam bấu,không rõ
"bấu dử,","rõ lắm,"
"dử, chài","lắm, bạn"
chài An,bạn An
An gần,An có
gần ké,có ở
ké nhằng,ở gần
nhằng rèng,gần chỗ
rèng lẹo,chỗ trọ
lẹo bấu,trọ của
bấu ?,của mình
"ơn nó,","ơn nhé,"
"nó, vỏ","nhé, bố"
vỏ mẻ,bố mẹ
mẻ khỏi,mẹ mình
khỏi ké,mình đều
"ké zá,",đều là
"zá, vỏ",là cán
vỏ oóc,cán bộ
oóc đảy,bộ Bố
đảy pét,Bố làm
"pét slíp,",làm ở
"slíp, mẻ",ở phòng
mẻ oóc,phòng giáo
oóc đảy,"giáo dục,"
đảy chất,"dục, mẹ"
"chất hả,",mẹ làm
"hả, t'ọ",làm ở
t'ọ nhằng,ở trạm
nhằng rèng,trạm y
rèng lẹo,y tế
lẹo dầy,tế nên
"Hói zò,","Trời ơi,"
"zò, Vận","ơi, thế"
Vận nẩy,thế thì
nẩy lẻ,thì tốt
lẻ đây,tốt quá
đây la,quá rồi
la á,rồi Bạn
á Nhằng,Bạn làm
Nhằng vỉ,làm gì
vỉ lùa,gì ở
lùa zú,ở chỗ
zú rườn,chỗ ở
rườn hất,ở đó
hất răng,đó vậy?
Mìa khỏi,Nhà mình
khỏi hất,mình làm
hất nà,làm nông
nà Pi,nông Năm
Pi nẩy,Năm nay
nẩy đảy,nay thu
đảy hả,thu được
hả slíp,được 51
slíp ất,51 bao
ất pi,bao thóc
Chài đảy,Bạn có
đảy kỉ,có nhiều
kỉ lai,nhiều người
lai gần,người thân
gần lúc,thân ở
lúc zè?,ở đây
lan ái,cháu muốn
ái mà,muốn đến
mà vạ,đến với
vạ pả,với bá
pả xam,bá hỏi
xam ít,hỏi một
ít đeo,một chút
đeo mừa,chút về
mừa dân,về dân
ca cúa,ca của
cúa gần,của người
gần Tày,người Tày
lan ái,cháu định
ái slưởng,định thi
slưởng thi,thi vào
thi khảu,vào trường
khảu trường,trường Văn
trường Văn,Văn hóa
Văn hóa,hóa Nghệ
hóa Nghệ,Nghệ thuật
Nghệ thuật,thuật Việt
thuật Việt,Việt Bắc
slưởng hất,định làm
hất răng?,làm gì?
slưởng gạ,định là
gạ pây,là đi
slon t'ọ,học nhưng
t'ọ thi,nhưng thi
"nâu' lừ,",sáng ngày
"lừ, chài","ngày kia,"
chài mừa,"kia, anh"
mừa đơn,anh về
đơn vị,về đơn
vị pjá,đơn vị
pjá phép,vị trả
cao vít,vượn cao
vít tảy,cao vít
tảy xiên,vít rất
xiên kim,rất quý
kim t'ọ,quý hiếm
t'ọ bại,hiếm nhưng
bại gần,nhưng người
gần dân,người dân
dân mẻn,dân phải
mẻn chắc,phải biết
chắc chướng,biết bảo
chướng dửc,bảo tồn
dửc dẳng,tồn mới
dẳng đảy,mới được
tua t'ẩc,con đực
t'ẩc t'ằng,đực cả
t'ằng đang,cả thân
đang đăm,thân có
"đăm lít,",có lông
"lít, mì",lông màu
mì mảo,"màu đen,"
mảo nưa,"đen, có"
nưa thua,có mào
t'ọ tua,nhưng con
"tua mẻ,",con cái
"mẻ, khôn",cái lông
"khôn lương,",lông màu
"lương, mì","màu vàng,"
mì luộn,"vàng, có"
luộn khôn,có lẫn
"khôn đăm,",lẫn ít
"đăm, bấu",ít lông
bấu mì,"lông đen,"
mì mảo,"đen, không"
pây t'ẻo,đi lại
t'ẻo bặng,lại bằng
bặng sloong,bằng 2
sloong mừng,2 tay
mừng khoái,tay rất
khoái khẩn,rất nhanh
zả cúa,bà nội
cúa khỏi,nội tôi
khỏi pi,tôi năm
pi nẩy,năm nay
nẩy đảy,nay đã
đảy 60,đã 60
60 pi,60 tuổi
lẻ lan,là cháu
lan cốc,cháu đầu
cốc cúa,đầu của
cúa zả,của bà
zả vẩn,bà nên
vẩn t'ỉ,nên từ
t'ỉ cứ,từ nhỏ
cứ nhằng,nhỏ đã
nhằng eng,đã được
eng đảy,được bà
đảy zả,bà thương
zả slương,thương lắm
"chin nè,","ăn đi,"
"nè, chin","đi, ăn"
chin mại,ăn luôn
mại dè!,luôn đi
đỉ khửn,trốn lên
khửn nưa,lên trên
nưa pây!,trên đi!
gỏi zằng,từ từ
zằng gỏi,từ ăn
bà thả,bà đợi
thả lan,đợi cháu
lan đuổi,cháu với
thin phon,núi đá
sluôn quốc,vườn quốc
gia Phja,gia Phja
"Phja Oắc,","Phja Oắc,"
"Oắc, Phja","Oắc, Phja"
Phja Đén,Phja Đén
quá pi,hàng năm
pi rặp,năm đón
rặp mà,đón về
mà lai,về nhiều
lai khéc,nhiều khách
khéc du,khách du
du lịch,du lịch
mác gỏt,mác cọt
gỏt bấu,cọt không
bấu t'ồng,không giống
t'ồng mác,"giống lê,"
"mác lì,","lê, thời"
"lì, rì",thời nay
rì nẩy,nay không
nẩy bấu,không như
bấu t'ồng,như thời
t'ồng rì,thời xưa
muối bắp,hạt ngô
bắp táy,ngô to
táy ăn,to bằng
"ăn tẩu,",bằng quả
"tẩu, muối","quả bầu,"
muối khẩu,"bầu, hạt"
khẩu táy,hạt thóc
táy ăn,thóc to
ăn qua,to bằng
mắn t'ồng,vững chắc
"t'ồng phja,",chắc như
"phja, na",như núi
na t'ồng,"núi đá,"
t'ồng đán,"đá, dày"
vài mủng,trâu mộng
mủng cải,mộng to
cải t'ồng,to như
t'ồng gạ,như là
gạ tua,là con
tua dạng,con voi
chài Thành,anh Thành
slung hơn,cao hơn
buốc nặm,gáo nước
nặm quảng,nước rộng
hơn thôm,hơn ao
phuối gằn,nói chuyện
gằn nà,chuyện bờ
nà pây,bờ ruộng
pây lòa,ruộng lại
lòa kha,lại chuyện
kha cáy,chuyện chân
gằn nà,chuyện nọ
nà pây,nọ xọ
pây lòa,xọ chuyện
lòa kha,chuyện kia
lủc ẻng,trẻ em
ẻng đảy,em được
slửa mấu',áo mới
mấu' lẻ,mới thì
"lẻ vằng,","thì mừng,"
"vằng, gần","mừng, người"
gần ké,người già
ké mẻn,già phải
mẻn gầm,phải nghe
gầm khâm,nghe lời
khâm lẻ,lời cay
lẻ hảy,cay thì
vằn nảy,hôm nay
nảy noọng,nay em
noọng hăn,em cảm
hăn zân,cảm thấy
zân lai,thấy rét
vằn ngà,hôm qua
ngà pây,qua đi
pây rẩy,đi làm
rẩy roảt,làm nương
"roảt phân,",nương bị
"phân, rằm",bị mưa
rằm lẹo,mưa ướt
lẹo t'ằng,ướt hết
t'ằng gần,"hết người,"
gần gà,"người, giờ"
gà này,giờ trong
này hăn,trong người
hăn khỏ,người thấy
khỏ zú,thấy khó
zú zá,khó chịu
"chiêng mà,","tết đến,"
"mà, lục","đến, trẻ"
eng hăn,em cảm
hăn nắt,cảm thấy
nắt lai,thấy thích
phắc vjạ,tiếng mõ
vjạ rỏn,mõ dao
rỏn cả,dao kêu
cả sóc,kêu lách
sóc cả,lách ca
cả sách,ca lách
sách lặm,lách cách
pây lẻ,đi thì
lẻ pây,thì đi
pây nhằng,đi còn
nhằng cả,còn ngập
cả t'ửt,ngập ngập
t'ửt cả,ngập ngừng
cả t'ừ,ngừng ngừng
t'ừ hất,ngừng làm
hất lăng,làm gì
"ái zá,","ái chà,"
"zá, nẩu'","chà, nhẹ"
nẩu' nẩu',nhẹ nhẹ
nẩu' t'ọ,nhẹ nhưng
t'ọ mì,nhưng có
mì gặn,có bằng
gặn nẩy,bằng đấy
nẩy cân,đấy cân
cân wớ,cân cơ
ím dẳng,no mới
dẳng mì,mới có
mì rèng,có sức
oóc quân,xuất quân
quân dẳng,quân mới
dẳng slân,mới đóng
slân đăng,đóng cương
"đăng mạ,","cương ngựa,"
"mạ, hất","ngựa, làm"
hất xạ,làm ông
chắng lủ,xã mới
lủ lọa,mới mò
lọa slon,mò mẫm
Nông thôn,Nông thôn
thôn mấu,thôn mới
mấu pjái,mới rải
pjái zang,rải nhựa
zang tàng,nhựa đường
tàng cải,đường cái
Ái puôn,Cửa khẩu
puôn pàn,khẩu buôn
pàn nào,buôn bán
nào nhiệt,bán tấp
Tàng cải,Đường cái
cải bưởng,cái bên
bưởng sảng,bên cạnh
sảng t'i,cạnh quê
t'i noọng,quê em
T'i noọng,Quê em
noọng gò,em một
"gò toóc,","một lòng,"
"toóc, gò","lòng, một"
gò đeo,một dạ
đeo công,dạ công
công rèng,công sức
Vừa đú,Ngày xưa
đú t'i,xưa quê
noọng puôn,em buôn
puôn pàn,buôn bán
Tam rèo,Tiếp nối
rèo dức,nối bảo
dức chương,"bảo vệ,"
chương vjọm,"vệ, giữ"
vjọm lẹo,giữ gìn
lẹo pha,gìn trọn
pha lợm,trọn vẹn
Ngòi slắc,Trông chừng
"slắc Tàu,",chừng giặc
"Tàu, dức",giặc Trung
dức chương,"Trung Quốc,"
chương vjọm,"Quốc, bảo"
vjọm lẹo,bảo vệ
Khảm khỏ,Vượt khó
khỏ dức,khó để
"dức chương,",để bảo
"chương, ôn","bảo vệ,"
ôn slim,"vệ, an"
Slắc zắc,Giặc giã
"zắc ngòi,",giã trông
"ngòi, pha","trông ngó,"
pha lợm,"ngó, giữ"
lợm dức,giữ gìn
dức chương,gìn phên
Đin t'ì,Đất đai
t'ì ông,đai của
"ông cậu,",của ông
"cậu, ông",ông cha
ông cậy,cha ở
cậy zú,ở bên
zú sảng,bên cạnh
sảng piên,cạnh biên
piên chái,biên giới
Vừa zú,Vua chúa
zú sảng,chúa ở
sảng đin,ở bên
đin t'ì,bên cạnh
"Kha t’àng,",Ở ngã
"t’àng, gần","ngã đường,"
gần điếp,"đường, người"
"điếp vjác,",người yêu
"vjác, slắng",yêu chia
slắng wạ,"chia tay,"
wạ nắm,"tay, dặn"
nắm chang,dặn dò
chang gò,dò và
Phua mia,Vợ chồng
mia rèng,chồng khỏe
rèng mấn,khỏe mạnh
mấn khửm,mạnh lên
khửm t’àng,lên đường
"Co t'ào,","Cây đào,"
"t'ào, co","đào, cây"
co mận,cây mận
mận bjoóc,mận hoa
bjoóc phồng,hoa nở
"phồng rường,","nở rộ,"
"rường, lồm","rộ, gió"
lồm phè,gió hiu
phè on,hiu ấm
on ún,ấm áp
mia t'èo,chồng quay
t'èo mừa,quay về
loá zặn,xấu nghiện
zặn lào,nghiện thuốc
"lào zén,","thuốc phiện,"
"zén, nòn","phiện, nằm"
nòn vạng,nằm cạnh
vạng buốc,cạnh ống
"buốc điếu,","ống điếu,"
"điếu, rườn","điếu, gia"
rườn làng,gia đình
làng khỏ,đình khó
"khỏ khát,","khó khăn,"
"khát, mí","khăn, không"
mí đo,không đủ
"khẩu kin,","cơm ăn,"
"kin, bổ","ăn, không"
bổ đây,không được
đây slon,được học
loá t'ồng,xấu đánh
t'ồng đá,đánh chửi
đá t'ồng,chửi nhau
t'ồng ga,nhau giống
ga vần,giống như
vần vả,như điên
Slinh tỉnh,Phải tỉnh
tỉnh ziếng,tỉnh táo
ziếng quây,táo tránh
quây cần,tránh xa
cần loá,xa người
Lào zén,Thuốc phiện
zén t'ồng,phiện giống
t'ồng ga,giống như
ga muối,như viên
"muối za,",viên thuốc
"za, cần","thuốc độc,"
cần loá,"độc, người"
loá zặn,người xấu
zặn thai,xấu nghiện
"Bươn Lặp,","Tháng Chạp,"
"Lặp, t'ọn","Chạp, dọn"
t'ọn t'ặp,dọn dẹp
t'ặp gằn,dẹp bờ
"gằn sluôn,","bờ vườn,"
"sluôn, pjoòng","vườn, đoạn"
pjoòng t'àng,đoạn đường
t'àng slâu,đường sạch
slâu sloòng,sạch sẽ
sloòng rùng,sẽ sáng
"rùng roàng,","sáng sủa,"
"roàng, tôn","sủa, đón"
tôn Pi,đón Năm
Pi mấu,Năm mới
mấu hôn,mới vui
"Bươn Chiêng,","Tháng Giêng,"
"Chiêng, Pi","Giêng, Năm"
mấu tôn,mới đón
tôn tha,đón mặt
"tha vằn,","mặt trời,"
"vằn, pjoòng","trời, đoạn"
t'àng rùng,đường sáng
rùng roàng,sáng sủa
Za nam,Thuốc nam
nam dòi,nam chữa
dòi chếp,chữa đau
"chếp đúc,","đau xương,"
"đúc, chếp","xương, đau"
chếp đang,đau mình
đang ính,mình mẩy
ính đinh,mẩy hiệu
đinh khẩn,hiệu nghiệm
"kha tắc,",chân bị
"tắc, poóc","bị gãy,"
"poóc thau,","gãy, bọc"
"thau, nhả",bọc dây
nhả khẩu,"dây leo,"
khẩu t’i,"leo, cỏ"
t’i chếp,cỏ vào
"Khát mừng,","Đứt tay,"
"mừng, poóc","tay, bọc"
poóc za,bọc thuốc
za nam,thuốc nam
nam khẩu,nam vào
khẩu t’i,vào chỗ
t’i chếp,chỗ đau
T'ồn tàng,Nửa đường
tàng rộp,đường gặp
rộp va,gặp trời
"va phẩn,","trời mưa,"
"phẩn, thua","mưa, đau"
"thua chếp,","đau đầu,"
"chếp, nả","đầu, mặt"
nả đeng,mặt đỏ
đeng khếnh.,đỏ bừng.
khếnh. Tổm,bừng. Đun
Tổm nặm,Đun nước
nặm phả,nước gừng
phả khinh,gừng nóng
khinh pôm,nóng hầm
pôm vức,hầm hập
vức vức,hập uống
vức kin,uống làm
kin hắt,"làm thuốc,"
"hắt za,","thuốc, thấy"
"za, hẳn",thấy khoẻ
hẳn rèng,khoẻ rồi
Gần ké,Người già
ké t'ồng,già giống
t'ồng bầu,giống như
bầu may,như lá
may lương,lá vàng
lương tềnh,vàng trên
tềnh cáng,trên cây
"Thua chếp,","Đau đầu,"
"chếp, dằng","đầu, chưa"
dằng chăn,chưa thật
chăn rèng,thật khoẻ
"khẩu thua,","vào đầu,"
"thua, khẩu","đầu, vào"
khẩu gò,vào cổ
gò vần,cổ nên
vần khẩy:,nên mắc
khẩy: phjác,mắc bệnh:
"phjác pôm,",bệnh: trán
"pôm, ay,","trán nóng,"
"ay, múc","nóng, ho,"
"múc ruể,","ho, chảy"
"ruể, đằng",chảy nước
"đằng bắt,","nước mũi,"
"bắt, nất","mũi, tịt"
nất nưới,"tịt mũi,"
"Chướng rèng,",để bảo
"rèng, nùng",bảo vệ
nùng slửa,vệ sức
"slửa ún,","sức khoẻ,"
"ún, thổm","khoẻ, phải"
"thổm mù,",phải mặc
"mù, pao",mặc áo
pao khăn,"áo ấm,"
Rắc slửa,Giặt áo
slửa khoá,áo quần
khoá nặm,quần bằng
"nặm vắt,",bằng nước
"vắt, xào","nước sôi,"
xào slúc,"sôi, nấu"
slúc chướng,nấu chín
chướng rèng,chín để
"Mốc chếp,","Đau bụng,"
"chếp, nặm","bụng, do"
nặm vắt,do nước
vắt bắt,nước sôi
"Mầu, nà","Được mùa,"
"nà vjòi,","mùa, lúa"
"vjòi, ruồng","lúa tốt,"
ruồng khẩu,"tốt, bông"
khẩu muối,bông lúa
muối khẩu,lúa hạt
"khẩu mác,",hạt thóc
"mác, khẩu","thóc chắc,"
khẩu cóc,"chắc, thóc"
cóc slâu,thóc sạch
slâu slòng,sạch sẽ
slòng khẩu,sẽ khô
"khẩu khoòng,","khô ráo,"
"khoòng, hôn","ráo, (ai"
hôn hỉ,(ai cũng)
Cáu ké,Cổ xưa
ké slon,xưa dạy
slon ga:,dạy bảo:
ga: Nà,bảo: Đất
Nà tôm,Đất ải
"tôm đoóc,","ải tốt,"
"đoóc, goóc","tốt, hộc"
goóc khẩu,hộc thóc
khẩu têm,thóc đầy
Gần mè,Người phụ
mè ninh,phụ nữ
ninh sắc,nữ chăm
"sắc hắt,","chăm làm,"
"hắt, sắc","làm, chăm"
"sắc slon,","chăm học,"
"slon, mì","học, có"
mì lai,có hiểu
lai slư.,hiểu biết.
slư. Đẳm,biết. Tối
"Đẳm mà,","Tối đến,"
"mà, t'èo","đến, lại"
t'èo pây,lại đi
"Óoc pi,","Sang năm,"
"pi, ái","năm, muốn"
ái mì,muốn trở
mì dàu,trở nên
dàu mì,nên giàu
"Pan háng,","Phiên chợ,"
háng rự,chợ mua
rự vẻ,mua hạt
"vẻ phjắc,",hạt giống
"phjắc, za","giống rau,"
"za non,","rau, thuốc"
"non, sléc.","thuốc sâu,"
sléc. T'ọ,"sâu, sách"
T'ọ dằng,sách vở.
"dằng dèn,",vở. Nhưng
"dèn, lệnh",Nhưng mà
lệnh dèn,mà chưa
Khai mác,Bán cái
mác khoan,cái khoan
khoan rự,khoan để
rự sléc,để mua
Cưa mác,Muốn ăn
"mác khoan,",ăn cái
"khoan, pây","cái khoan,"
pây háng,"khoan, nên"
háng rự,nên phải
Sắc sẳn,Chịu khó
sẳn công,khó bật
"công phải,","bật bông,"
"phải, cảo","bông, cán"
"cảo phải,","cán bông,"
"phải, tèng","bông, kéo"
"tèng phải,","kéo sợi,"
"phải, tẩm","sợi, dệt"
tẩm thúc,dệt thổ
thúc phải,thổ cẩm.
phải lài.,cẩm. Nhuộm
lài. Nhọm,Nhuộm bằng
Nhọm bầu,bằng lá
"bầu may,","lá cây,"
"may, pước","cây, vỏ"
pước may,vỏ cây
may nhập,cây để
"nhập slửa,",để khâu
"slửa, t'ẩy","khâu áo,"
Nhọm phải,Nhuộm vải
"phải khao,","vải trắng,"
"khao, phải","trắng, vải"
phải phằng,vải vóc
phằng thằng,vóc tận
thằng cốc,"tận gốc,"
cốc thằng,"gốc, tận"
thằng co,tận rễ
sẳn tẩm,khó dệt
"tẩm thúc,","dệt vải,"
"thúc, tèng","vải, kéo"
"phải, quá","sợi, nên"
quá làn,nên bị
Tẩm thúc,Dệt thổ
thúc phải,"thổ cẩm,"
"phải lài,","cẩm, vải"
"lài, phải",vải hoa
phải bjoóc,hoa để
bjoóc nhập,để khâu
"nhập slửa,","khâu áo,"
"slửa, slừn","áo, váy"
T'ỉnh hằn,Nghe thấy
hằn boong,thấy người
"boong t'ồn,",người ta
"t'ồn, tẩm",ta đồn
tẩm vừa,"đồn đại,"
vừa dú,"đại, từ"
dú t'ằng,từ ngày
t'ằng rườn,ngày xưa
rườn gọn,xưa cả
gọn lếch,cả nhà
lếch dức,nhà đã
dức nghề,đã làm
Tẩm vừa,Từ ngày
"vừa dú,","ngày xưa,"
"dú, vò","xưa, chỉ"
vò dài,chỉ mỗi
dài đai,mỗi nam
đai cẳm,nam giới
cẳm ghim,giới cầm
ghim xẻ,cầm kìm
"xẻ vjè,",kìm kéo
"vjè, lai","kéo bễ,"
lai mè,"bễ, nhiều"
mè ninh,nhiều người
ninh hất,người phụ
hất việc,phụ nữ
việc nầu,nữ làm
nầu đai,làm việc
"Nhằng ón,",Khi còn
"ón, nhằng","còn trẻ,"
"nhằng rèng,","trẻ, còn"
"rèng, nhằng","còn khoẻ,"
nhằng hất,"khoẻ, còn"
"hất đây,",còn làm
"đây, dức","làm được,"
dức nghề,"được, thì"
noọng slim,em một
slim t’oóc,một lòng
t’oóc zú,lòng ở
zú nẩy,ở đây
nẩy chướng,đây xây
chướng cháu,xây dựng
cháu t’ì,dựng nền
"t’ì rườn,",nền nhà
"rườn, chứ",nhà (quê
chứ bẩu,"(quê hương),"
bẩu lùm,"hương), nhớ"
Mà thàng,Về đến
thàng cái,đến cây
"cái hin,",cây số
"hin, pi","số đó,"
pi noọng,"đó, anh"
noọng cồm,anh em
"cồm lạy,",em cúi
"lạy, chứ","cúi lạy,"
chứ bẩu,"lạy, nhớ"
bẩu lùm,nhớ không
T'à lầy,Sông chảy
lầy lồng,chảy xuống
lồng rèo,xuống theo
"rèo thấn,","theo bậc,"
"thấn, pằn","bậc, chia"
pằn óc,chia ra
óc kỷ,ra vài
kỷ kha,vài nhánh
kha luống,nhánh dòng
luống nặm,dòng nước
nặm khao,nước trắng
"khao xoác,","trắng lốp,"
"xoác, mừn","lốp, hạt"
mừn nặm,hạt nước
nặm pạng,nước bay
pạng thoong,bay ở
Dồm luồng,Xem cầu
luồng wa,cầu vồng
wa kin,vồng bên
kin nặm,"bên sông,"
nặm muốc,"sông, nhìn"
muốc pạng,nhìn xuống
"pạng t'à,",xuống cái
"t'à, mùng",cái bóng
mùng tẩu,bóng uốn
tẩu ngầu,uốn lượn
ngầu t'ặp,lượn dưới
t'ặp éo,dưới vực
éo wằng,vực sâu
Mùng tẩu,Nhìn xuống
tẩu tin,xuống từ
"tin phja,",từ chân
"phja, luống","chân núi,"
luống nặm,"núi, dòng"
nặm t'ặp,dòng nước
t'ặp éo,nước uốn
éo rèo,uốn lượn
rèo rầu,lượn theo
rầu nà,theo đám
nà quàng,đám ruộng
quàng khoạng,ruộng rộng
